,單位：宅,民國109年,2020,Unit:Housing unit,,,,,,
,表４０ 高雄市住宅之建築類型,,,,,表４０ 住宅之建築類型,表４０ 高雄市住宅之建築類型,表４０,高雄市,住宅之建築類型
,Table 40 Kaohsiung City Type of Building,,,,,Table 40 Type of Building,Table 40 Kaohsiung City Type of Building,Table 40,Kaohsiung City,Type of Building
,,,,,,,,,,
,,,,,,,,,,
,單位：宅                 民國109年11月November 2020             Unit:Housing unit,,,,,,,,,
,,總 計,平房,２－５樓,６－１２樓,１３樓以上,,,,
,,,,,,,,,,
,,Grand total,Flat,2-5 floors,6-12 floors,13 floorsand over,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,按鄉鎮市區別分,,,,,,,,,
,By Township/City/District,,,,,,,,,
,高雄市,1107058,122371,638944,150910,194833,,,,
,Kaohsiung City,,,,,,,,,
,鹽埕區,13356,572,7522,3647,1615,,,,
,Yancheng District,,,,,,,,,
,鼓山區,64275,2680,26359,6978,28258,,,,
,Gushan District,,,,,,,,,
,左營區,89376,8341,28131,15225,37679,,,,
,Zuoying District,,,,,,,,,
,楠梓區,80043,4329,48122,13274,14318,,,,
,Nanzi District,,,,,,,,,
,三民區,138260,6583,74804,22854,34019,,,,
,Sanmin District,,,,,,,,,
,新興區,28870,1392,13847,9192,4439,,,,
,Xinxing District,,,,,,,,,
,前金區,18271,640,8284,6143,3204,,,,
,Qianjin District,,,,,,,,,
,苓雅區,77030,4549,44572,14942,12967,,,,
,Lingya District,,,,,,,,,
,前鎮區,79272,5518,46729,10281,16744,,,,
,Qianzhen District,,,,,,,,,
,旗津區,7795,836,6835,114,10,,,,
,Qijin District,,,,,,,,,
,小港區,51059,5381,34290,7601,3787,,,,
,Xiaogang District,,,,,,,,,
,鳳山區,138419,13850,78873,22389,23307,,,,
,Fengshan District,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,單位：宅,民國109年,2020,Unit:Housing unit,,,,,,
,表４０ 高雄市住宅之建築類型（續１）,,,,,表４０ 住宅之建築類型,表４０ 高雄市住宅之建築類型,表４０,高雄市,住宅之建築類型
,Table 40 Kaohsiung City Type of Building(Cont.1),,,,,Table 40 Type of Building,Table 40 Kaohsiung City Type of Building,Table 40,Kaohsiung City,Type of Building
,,,,,,,,,,
,,,,,,,,,,
,單位：宅                 民國109年11月November 2020             Unit:Housing unit,,,,,,,,,
,,總 計,平房,２－５樓,６－１２樓,１３樓以上,,,,
,,,,,,,,,,
,,Grand total,Flat,2-5 floors,6-12 floors,13 floorsand over,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,林園區,21079,4772,15239,684,384,,,,
,Linyuan District,,,,,,,,,
,大寮區,41541,9896,24627,5053,1965,,,,
,Daliao District,,,,,,,,,
,大樹區,12887,3043,8619,810,415,,,,
,Dashu District,,,,,,,,,
,大社區,13432,2503,8331,2065,533,,,,
,Dashe District,,,,,,,,,
