,新竹縣,133674,64930,28627,40117,,,
,Hsinchu County,,,,,,,
,竹北市,52485,28756,6556,17173,,,
,Zhubei City,,,,,,,
,竹東鎮,23437,10620,3946,8871,,,
,Zhudong Township,,,,,,,
,新埔鎮,6559,1966,2860,1733,,,
,Xinpu Township,,,,,,,
,關西鎮,5087,2132,1457,1498,,,
,Guanxi Township,,,,,,,
,湖口鄉,19174,12092,3776,3306,,,
,Hukou Township,,,,,,,
,新豐鄉,13312,4993,6012,2307,,,
,Xinfeng Township,,,,,,,
,芎林鄉,4722,1069,2030,1623,,,
,Qionglin Township,,,,,,,
,橫山鄉,2028,635,843,550,,,
,Hengshan Township,,,,,,,
,北埔鄉,1566,457,466,643,,,
,Beipu Township,,,,,,,
,寶山鄉,3355,960,373,2022,,,
,Baoshan Township,,,,,,,
,峨眉鄉,794,349,136,309,,,
,Emei Township,,,,,,,
,尖石鄉,874,705,115,54,,,
,Jianshi Township,,,,,,,
,五峰鄉,281,196,57,28,,,
,Wufeng Township,,,,,,,
,註：本表資料不含勞動部核准引進之產業及社福移工。,,,,,,,
,Note：This table does not include foreign workers in productive industries and social welfare introduced and permitted by the Ministry of Labor.,,,,,,,
